restaurantId,sides.itemId,sides.unitPrice,sides.unitDeliveryPrice,array_index,restaurantNumber,addresses.0.administrativeArea,addresses.0.latitude,addresses.0.longitude
3670,CMG-1025,5.4,7.0,11,3670,PA,39.958456,-75.258049
2300,CMG-1025,5.6,7.3,11,2300,PA,40.323482,-75.130139
1156,CMG-1025,5.4,7.0,11,1156,VA,36.844559,-76.129471
1446,CMG-1025,5.4,7.0,11,1446,MD,38.349695,-75.60252
3474,CMG-1025,5.3,6.9,11,3474,NJ,39.74828,-75.076379
3923,CMG-1025,5.7,7.4,11,3923,NJ,39.803093,-75.037283
3290,CMG-1025,5.8,7.55,11,3290,NJ,39.946398,-74.959013
3391,CMG-1025,5.7,7.4,11,3391,NJ,40.874315,-74.650184
867,CMG-1025,5.6,7.3,11,867,NJ,40.582943,-74.614439
3972,CMG-1025,5.7,7.4,11,3972,MD,38.431785,-75.055966
3887,CMG-1025,5.5,7.15,11,3887,NY,42.866718,-73.933248
1256,CMG-1025,5.6,7.3,11,1256,NJ,40.496055,-74.443963
1263,CMG-1025,5.6,7.3,11,1263,NY,42.773265,-73.894019
3211,CMG-1025,5.4,7.0,11,3211,NJ,40.540855,-74.365906
3131,CMG-1025,5.8,7.55,11,3131,NJ,40.536268,-74.296263
2968,CMG-1025,5.7,7.4,11,2968,NY,43.330627,-73.673334
3589,CMG-1025,5.8,7.55,11,3589,NJ,39.329056,-74.594978
4112,CMG-1025,5.3,6.9,11,4112,FL,26.50645,-80.123086
924,CMG-1025,5.3,6.9,11,924,FL,26.121556,-80.330717
3071,CMG-1025,5.9,7.65,11,3071,NJ,40.759511,-74.160607
3497,CMG-1025,5.3,6.9,11,3497,FL,26.513494,-80.056953
2417,CMG-1025,5.4,7.0,11,2417,FL,25.980247,-80.356945
2266,CMG-1025,5.3,6.9,11,2266,FL,26.307095,-80.093134
3950,CMG-1025,5.4,7.0,11,3950,NJ,40.716911,-74.035254
2943,CMG-1025,5.5,7.15,11,2943,NJ,40.969988,-73.955088
1630,CMG-1025,5.9,7.65,11,1630,NY,40.714498,-74.006234
2253,CMG-1025,6.2,8.05,11,2253,NY,40.622081,-74.026611
2168,CMG-1025,5.9,7.65,11,2168,NY,40.736472,-73.997166
1962,CMG-1025,5.9,7.65,11,1962,NY,40.744269,-73.987877
2602,CMG-1025,5.9,7.65,11,2602,NY,40.794969,-73.965744
436,CMG-1025,5.9,7.65,11,436,NY,40.752158,-73.974026
2306,CMG-1025,5.0,6.5,11,2306,FL,25.769252,-80.359821
2375,CMG-1025,5.9,7.65,11,2375,NY,40.75895,-73.968762
2489,CMG-1025,5.4,7.0,11,2489,FL,25.793463,-80.337645
4066,CMG-1025,5.9,7.65,11,4066,NY,40.878496,-73.904408
3232,CMG-1025,5.3,6.9,11,3232,FL,25.6868,-80.365232
3977,CMG-1025,5.9,7.65,11,3977,NY,40.861594,-73.893211
2766,CMG-1025,5.9,7.65,11,2766,NY,40.632005,-73.947915
1658,CMG-1025,5.8,7.55,11,1658,NY,40.926886,-73.853534
3622,CMG-1025,5.9,7.65,11,3622,NY,40.750253,-73.869885
2085,CMG-1025,5.3,6.9,11,2085,FL,25.58961,-80.35868
4050,CMG-1025,5.8,7.55,11,4050,NY,40.948604,-73.792398
1934,CMG-1025,5.7,7.4,11,1934,NY,40.739971,-73.613576
2581,CMG-1025,5.8,7.55,11,2581,NY,40.725741,-73.499751
3643,CMG-1025,5.8,7.55,11,3643,CT,41.479177,-73.210364
3325,CMG-1025,5.8,7.55,11,3325,NY,40.701764,-73.378473
4521,CMG-1025,5.9,7.65,11,4521,CT,41.30217,-73.22381
1634,CMG-1025,5.5,7.15,11,1634,NY,40.807315,-73.238208
3051,CMG-1025,5.7,7.4,11,3051,NY,40.736779,-73.247617
1748,CMG-1025,5.7,7.4,11,1748,CT,41.822584,-72.884828
4069,CMG-1025,5.7,7.4,11,4069,CT,41.698837,-72.894966
3124,CMG-1025,5.8,7.55,11,3124,CT,41.55468,-72.67984
3488,CMG-1025,5.4,7.0,11,3488,CT,41.369655,-72.070601
3761,CMG-1025,5.8,7.55,11,3761,NH,44.021385,-71.115181
4085,CMG-1025,5.3,6.9,11,4085,RI,41.870808,-71.532227
2509,CMG-1025,5.7,7.4,11,2509,MA,41.92374,-71.35614
3248,CMG-1025,5.3,6.9,11,3248,MA,42.814087,-71.101624
1425,CMG-1025,5.3,6.9,11,1425,MA,42.676092,-71.131702
2341,CMG-1025,5.4,7.0,11,2341,MA,42.35067,-71.076071
3487,CMG-1025,5.4,7.0,11,3487,MA,42.820713,-70.906563
1114,CMG-1025,5.7,7.4,11,1114,MA,42.542196,-70.945071
1806,CMG-1025,5.5,7.15,11,1806,MA,42.48195,-70.903741
1406,CMG-1025,5.7,7.4,11,1406,MA,42.178557,-70.908632
1855,CMG-1025,5.6,7.3,11,1855,MA,41.63933,-70.991602
3627,CMG-1025,5.6,7.3,11,3627,MA,42.147299,-70.844736
3005,CMG-1009,2.9,3.75,12,3005,CA,37.511047,-121.940733
1038,CMG-1009,2.85,3.7,12,1038,CA,37.290927,-121.932023
1517,CMG-1009,2.8,3.65,12,1517,CA,37.562558,-122.280633
2258,CMG-1009,2.85,3.7,12,2258,CA,37.248665,-121.802916
3338,CMG-1009,2.85,3.7,12,3338,CA,37.658794,-121.898122
3550,CMG-1009,2.85,3.7,12,3550,CA,37.762318,-121.960953
1857,CMG-1009,2.9,3.75,12,1857,CA,37.78968,-122.404021
2137,CMG-1009,2.65,3.45,12,2137,CA,37.002972,-121.551949
1505,CMG-1009,2.9,3.75,12,1505,CA,37.995827,-122.286073
1670,CMG-1009,2.9,3.75,12,1670,CA,37.961262,-121.748868
804,CMG-1009,2.65,3.45,12,804,CA,38.005509,-121.839451
3535,CMG-1009,2.75,3.6,12,3535,CA,37.811382,-121.299242
1134,CMG-1009,2.65,3.45,12,1134,CA,37.796344,-121.193043
1591,CMG-1009,2.9,3.75,12,1591,CA,36.622639,-121.843659
2387,CMG-1009,2.8,3.65,12,2387,CA,38.05393,-121.3747
2186,CMG-1009,2.8,3.65,12,2186,CA,38.366921,-121.962349
1720,CMG-1009,2.85,3.7,12,1720,CA,38.34733,-122.710127
3288,CMG-1009,2.65,3.45,12,3288,CA,38.408353,-121.449199
1377,CMG-1009,2.9,3.75,12,1377,CA,38.417932,-122.712458
3648,CMG-1009,2.65,3.45,12,3648,CA,38.550819,-121.538298
1154,CMG-1009,2.65,3.45,12,1154,CA,38.610032,-121.385745
3437,CMG-1009,2.75,3.6,12,3437,CA,38.7608,-121.2874
2635,CMG-1009,2.65,3.45,12,2635,CA,38.941045,-121.09611
3942,CMG-1009,2.7,3.5,12,3942,NV,39.528756,-119.827757
1588,CMG-1009,2.8,3.65,12,1588,CA,35.352108,-119.119109
908,CMG-1009,2.65,3.45,12,908,CA,34.266791,-119.246065
706,CMG-1009,2.65,3.45,12,706,CA,34.191179,-118.937736
1925,CMG-1009,2.85,3.7,12,1925,CA,34.675176,-118.14733
3755,CMG-1009,2.8,3.65,12,3755,CA,34.275514,-118.572534
326,CMG-1009,2.75,3.6,12,326,CA,34.602263,-118.150175
1789,CMG-1009,2.8,3.65,12,1789,CA,34.189967,-118.602638
3534,CMG-1009,2.65,3.45,12,3534,CA,34.236927,-118.535728
2500,CMG-1009,2.65,3.45,12,2500,CA,34.147928,-118.255293
2212,CMG-1009,2.65,3.45,12,2212,CA,33.985652,-118.393062
945,CMG-1009,2.65,3.45,12,945,CA,34.016993,-118.282559
3793,CMG-1009,2.65,3.45,12,3793,CA,34.06404,-118.202104
3578,CMG-1009,2.65,3.45,12,3578,CA,33.945614,-118.331624
1596,CMG-1009,2.85,3.7,12,1596,CA,34.001219,-118.08428
2583,CMG-1009,2.65,3.45,12,2583,CA,33.776098,-118.375914
2975,CMG-1009,2.8,3.65,12,2975,CA,34.069357,-117.972806
1812,CMG-1009,2.85,3.7,12,1812,CA,33.941085,-118.046197
1063,CMG-1009,2.8,3.65,12,1063,CA,33.916839,-117.958823
1807,CMG-1009,2.85,3.7,12,1807,CA,33.759944,-118.114883
230,CMG-1009,2.65,3.45,12,230,CA,34.108384,-117.669856
2156,CMG-1009,2.8,3.65,12,2156,CA,34.132404,-117.636583
2114,CMG-1009,2.65,3.45,12,2114,CA,33.915372,-117.887265
1091,CMG-1009,2.8,3.65,12,1091,CA,34.470684,-117.245748
1931,CMG-1009,2.65,3.45,12,1931,CA,33.759406,-118.007543
215,CMG-1009,2.8,3.65,12,215,CA,34.106191,-117.568843
2619,CMG-1009,2.65,3.45,12,2619,CA,33.83961,-117.888693
785,CMG-1009,2.65,3.45,12,785,CA,34.077662,-117.557563
3697,CMG-1009,2.65,3.45,12,3697,CA,33.80373,-117.886624
1920,CMG-1009,2.8,3.65,12,1920,CA,33.680656,-118.004241
3132,CMG-1009,2.65,3.45,12,3132,CA,33.714768,-117.954261
2424,CMG-1009,2.65,3.45,12,2424,CA,34.077251,-117.370727
2610,CMG-1009,2.75,3.6,12,2610,CA,33.82365,-117.516599
2725,CMG-1009,2.8,3.65,12,2725,CA,33.639077,-117.594022
3912,CMG-1009,2.65,3.45,12,3912,CA,33.888781,-117.273868
718,CMG-1009,2.6,3.4,12,718,NV,36.195524,-115.248116
1285,CMG-1009,2.65,3.45,12,1285,NV,36.143889,-115.207897
1118,CMG-1009,2.65,3.45,12,1118,NV,36.240091,-115.116192
363,CMG-1009,2.6,3.4,12,363,NV,36.106855,-115.136432
1640,CMG-1009,2.65,3.45,12,1640,CA,33.205753,-117.288354
2367,CMG-1009,2.65,3.45,12,2367,CA,33.082,-117.23582
1635,CMG-1009,2.65,3.45,12,1635,CA,32.715141,-117.16426
2302,CMG-1009,2.8,3.65,12,2302,CA,32.761239,-117.066656
228,CMG-1009,2.65,3.45,12,228,CA,32.773719,-117.026776
2425,CMG-1009,2.8,3.65,12,2425,CA,32.647173,-116.965518
1213,CMG-1009,2.65,3.45,12,1213,OR,44.94188,-122.9826
1997,CMG-1009,2.7,3.5,12,1997,ID,43.624188,-116.353907
2423,CMG-1009,2.6,3.4,12,2423,OR,45.303287,-122.766381
2862,CMG-1009,2.65,3.45,12,2862,OR,45.4269,-122.4882
512,CMG-1009,2.6,3.4,12,512,OR,45.4952,-122.80885
2750,CMG-1009,2.6,3.4,12,2750,OR,45.52336,-122.69096
2184,CMG-1009,2.85,3.7,12,2184,OR,45.575314,-122.563858
2652,CMG-1009,2.65,3.45,12,2652,WA,45.620915,-122.55252
3954,CMG-1009,2.65,3.45,12,3954,UT,40.370717,-111.916485
2980,CMG-1009,2.7,3.5,12,2980,UT,40.75999,-111.869894
734,CMG-1009,2.7,3.5,12,734,AZ,33.636283,-112.234039
1917,CMG-1009,2.7,3.5,12,1917,AZ,33.64196,-112.225341
3916,CMG-1009,2.7,3.5,12,3916,AZ,33.536991,-112.261414
86,CMG-1009,2.7,3.5,12,86,AZ,33.611255,-112.184625
3429,CMG-1009,2.7,3.5,12,3429,AZ,33.798284,-111.965851
3568,CMG-1009,2.7,3.5,12,3568,AZ,33.640072,-112.014824
2478,CMG-1009,2.7,3.5,12,2478,AZ,33.586073,-111.925521
1625,CMG-1009,2.7,3.5,12,1625,AZ,33.538759,-111.887645
1718,CMG-1009,2.7,3.5,12,1718,AZ,33.305291,-111.89993
4189,CMG-1009,2.8,3.65,12,4189,AZ,33.320894,-111.633465
778,CMG-1009,2.65,3.45,12,778,WA,47.544317,-122.050326
2443,CMG-1009,2.65,3.45,12,2443,WA,47.66329,-122.696236
2957,CMG-1009,2.8,3.65,12,2957,WA,47.90956,-122.22529
2118,CMG-1009,2.7,3.5,12,2118,AZ,32.205924,-110.790107
946,CMG-1009,2.65,3.45,12,946,CO,39.083535,-108.588004
1698,CMG-1009,2.7,3.5,12,1698,NM,35.174957,-106.574974
894,CMG-1009,2.65,3.45,12,894,CO,40.016357,-105.257952
1039,CMG-1009,2.65,3.45,12,1039,CO,39.793934,-105.080282
74,CMG-1009,2.65,3.45,12,74,CO,39.856161,-105.082426
13,CMG-1009,2.65,3.45,12,13,CO,40.152854,-105.111126
60001,CMG-1009,2.65,3.45,12,60001,CO,39.750472,-105.002984
390,CMG-1009,2.7,3.5,12,390,CO,39.65349,-104.992173
264,CMG-1009,2.7,3.5,12,264,CO,39.914773,-104.976009
67,CMG-1009,2.7,3.5,12,67,CO,38.833131,-104.823351
3947,CMG-1009,2.7,3.5,12,3947,CO,38.989903,-104.795967
3452,CMG-1009,2.7,3.5,12,3452,CO,39.957012,-104.775635
1952,CMG-1009,2.6,3.4,12,1952,KS,37.680185,-97.424519
2169,CMG-1009,2.7,3.5,12,2169,OK,35.614707,-97.549634
4114,CMG-1009,2.65,3.45,12,4114,TX,32.757626,-97.713794
2440,CMG-1009,2.65,3.45,12,2440,NE,41.162401,-96.023306
3416,CMG-1009,2.65,3.45,12,3416,NE,41.26194,-95.980329
93,CMG-1009,2.6,3.4,12,93,TX,32.706451,-97.389039
2364,CMG-1009,2.65,3.45,12,2364,TX,32.937631,-97.186809
3458,CMG-1009,2.7,3.5,12,3458,TX,32.577896,-97.3233
3142,CMG-1009,2.7,3.5,12,3142,TX,32.878083,-97.158426
97,CMG-1009,2.7,3.5,12,97,TX,32.938909,-97.104071
3040,CMG-1009,2.7,3.5,12,3040,TX,32.83619,-97.132829
1336,CMG-1009,2.65,3.45,12,1336,OK,36.14081,-95.96858
1252,CMG-1009,2.8,3.65,12,1252,TX,32.969027,-96.993335
4430,CMG-1009,2.75,3.6,12,4430,TX,29.42115,-98.77483
244,CMG-1009,2.7,3.5,12,244,TX,33.027502,-96.792389
1282,CMG-1009,2.7,3.5,12,1282,TX,32.821055,-96.788102
633,CMG-1009,2.7,3.5,12,633,TX,33.172883,-96.641614
480,CMG-1009,2.7,3.5,12,480,TX,29.498663,-98.480644
582,CMG-1009,2.65,3.45,12,582,TX,29.462268,-98.465487
1809,CMG-1009,2.7,3.5,12,1809,TX,33.01193,-96.609264
465,CMG-1009,2.7,3.5,12,465,TX,32.811189,-96.624434
43,CMG-1009,2.7,3.5,12,43,TX,30.274705,-97.799339
2811,CMG-1009,2.6,3.4,12,2811,TX,31.551796,-97.124571
3328,CMG-1009,2.7,3.5,12,3328,TX,30.263306,-97.731628
3891,CMG-1009,2.7,3.5,12,3891,TX,30.543823,-97.560806
2330,CMG-1009,2.7,3.5,12,2330,TX,30.24213,-97.727277
738,CMG-1009,2.6,3.4,12,738,KS,38.851197,-94.817512
2885,CMG-1009,2.7,3.5,12,2885,TX,33.096009,-96.112571
1849,CMG-1009,2.5,3.25,12,1849,MO,38.994551,-94.474417
408,CMG-1009,2.6,3.4,12,408,TX,30.622351,-96.341343
1490,CMG-1009,2.65,3.45,12,1490,TX,30.639298,-96.317468
1613,CMG-1009,2.7,3.5,12,1613,TX,32.29719,-95.301791
3839,CMG-1009,2.65,3.45,12,3839,MN,44.781348,-93.508241
2051,CMG-1009,2.5,3.25,12,2051,MN,44.918029,-93.502459
593,CMG-1009,2.45,3.2,12,593,MN,44.924186,-93.409958
754,CMG-1009,2.6,3.4,12,754,MN,44.811215,-93.329092
1414,CMG-1009,2.65,3.45,12,1414,MN,44.883954,-93.248529
251,CMG-1009,2.65,3.45,12,251,MN,44.988006,-93.256909
402,CMG-1009,2.65,3.45,12,402,MN,44.940113,-93.136826
226,CMG-1009,2.65,3.45,12,226,MN,44.890162,-93.081144
876,CMG-1009,2.5,3.25,12,876,MN,45.051991,-93.063298
224,CMG-1009,2.5,3.25,12,224,MN,45.010412,-93.023837
2888,CMG-1009,2.8,3.65,12,2888,TX,26.202447,-98.202022
4259,CMG-1009,2.65,3.45,12,4259,TX,29.814954,-95.771268
4214,CMG-1009,2.7,3.5,12,4214,TX,30.132385,-95.552521
1303,CMG-1009,2.7,3.5,12,1303,TX,29.99639,-95.576801
3882,CMG-1009,2.7,3.5,12,3882,TX,29.923854,-95.601372
376,CMG-1009,2.6,3.4,12,376,TX,30.16439,-95.464889
2817,CMG-1009,2.7,3.5,12,2817,TX,29.698307,-95.518431
315,CMG-1009,2.5,3.25,12,315,MO,38.947978,-92.327411
2279,CMG-1009,2.7,3.5,12,2279,TX,29.812034,-95.42234
2620,CMG-1009,2.7,3.5,12,2620,TX,29.739563,-95.462705
478,CMG-1009,2.7,3.5,12,478,TX,29.747052,-95.410295
95,CMG-1009,2.65,3.45,12,95,TX,29.721907,-95.418865
3645,CMG-1009,2.7,3.5,12,3645,TX,29.870438,-95.327431
2891,CMG-1009,2.7,3.5,12,2891,TX,26.186604,-97.72151
2162,CMG-1009,2.7,3.5,12,2162,TX,29.746321,-95.376237
1429,CMG-1009,2.7,3.5,12,1429,TX,29.810015,-95.162522
1185,CMG-1009,2.7,3.5,12,1185,TX,29.547696,-95.131309
2210,CMG-1009,2.6,3.4,12,2210,MN,46.804871,-92.1597
2845,CMG-1009,2.5,3.25,12,2845,IA,42.491537,-90.720086
2026,CMG-1009,2.8,3.65,12,2026,MO,38.804599,-90.307727
2356,CMG-1009,2.7,3.5,12,2356,MO,38.626403,-90.334444
2204,CMG-1009,2.65,3.45,12,2204,WI,43.075823,-89.453834
483,CMG-1009,2.65,3.45,12,483,IL,42.26449,-88.980615
3058,CMG-1009,2.7,3.5,12,3058,TN,35.134751,-89.993488
2354,CMG-1009,2.7,3.5,12,2354,LA,30.161779,-92.053976
3031,CMG-1009,2.7,3.5,12,3031,TN,35.143587,-89.795749
4290,CMG-1009,2.65,3.45,12,4290,TN,35.046386,-89.69844
2439,CMG-1009,2.65,3.45,12,2439,WI,44.244117,-88.347963
4201,CMG-1009,2.65,3.45,12,4201,IL,42.021784,-88.203724
1466,CMG-1009,2.65,3.45,12,1466,IL,41.85824,-88.1399
2516,CMG-1009,2.65,3.45,12,2516,WI,43.18753,-88.12781
1837,CMG-1009,2.5,3.25,12,1837,IL,40.137485,-88.258603
4004,CMG-1009,2.65,3.45,12,4004,IL,41.750908,-88.115165
618,CMG-1009,2.7,3.5,12,618,WI,43.085529,-88.067712
53,CMG-1009,2.5,3.25,12,53,IL,42.040268,-88.033668
2015,CMG-1009,2.65,3.45,12,2015,WI,44.486748,-88.067567
4443,CMG-1009,2.65,3.45,12,4443,MS,32.399979,-90.141434
2821,CMG-1009,2.65,3.45,12,2821,IL,41.54178,-87.851328
316,CMG-1009,2.6,3.4,12,316,IL,41.888777,-87.804045
1137,CMG-1009,2.5,3.25,12,1137,IL,41.720023,-87.776558
1612,CMG-1009,2.65,3.45,12,1612,IL,41.945862,-87.709098
1244,CMG-1009,2.65,3.45,12,1244,IL,41.931623,-87.686359
505,CMG-1009,2.65,3.45,12,505,IL,41.913331,-87.67732
3282,CMG-1009,2.65,3.45,12,3282,IN,41.421735,-87.334747
4165,CMG-1009,2.7,3.5,12,4165,MS,34.302974,-88.708225
3863,CMG-1009,2.65,3.45,12,3863,MS,33.454201,-88.814088
1818,CMG-1009,2.7,3.5,12,1818,LA,29.960119,-90.184441
1775,CMG-1009,2.8,3.65,12,1775,IN,40.417906,-86.831375
3561,CMG-1009,2.7,3.5,12,3561,IN,40.042351,-86.173304
2380,CMG-1009,2.65,3.45,12,2380,IN,39.638171,-86.128933
2709,CMG-1009,2.7,3.5,12,2709,TN,36.132694,-86.894666
3795,CMG-1009,2.65,3.45,12,3795,TN,35.925339,-86.817406
1729,CMG-1009,2.65,3.45,12,1729,MI,42.295394,-85.655284
3105,CMG-1009,2.7,3.5,12,3105,MI,42.84913,-85.62499
1704,CMG-1009,2.8,3.65,12,1704,IN,39.220992,-85.889324
2054,CMG-1009,2.6,3.4,12,2054,AL,33.210743,-87.553572
4013,CMG-1009,2.7,3.5,12,4013,IN,40.219258,-85.394826
2248,CMG-1009,2.65,3.45,12,2248,KY,38.238987,-85.721278
3512,CMG-1009,2.7,3.5,12,3512,AL,34.154128,-86.84123
4102,CMG-1009,2.75,3.6,12,4102,KY,38.134955,-85.580565
1131,CMG-1009,2.5,3.25,12,1131,AL,33.422581,-86.698268
779,CMG-1009,2.4,3.1,12,779,MI,42.733636,-84.4773
1396,CMG-1009,2.65,3.45,12,1396,OH,39.260609,-84.793431
3436,CMG-1009,2.65,3.45,12,3436,KY,39.079721,-84.706716
1522,CMG-1009,2.65,3.45,12,1522,KY,39.019039,-84.693862
1011,CMG-1009,2.5,3.25,12,1011,OH,39.389981,-84.504327
811,CMG-1009,2.7,3.5,12,811,OH,39.32501,-84.430265
1103,CMG-1009,2.5,3.25,12,1103,OH,39.253254,-84.426266
1280,CMG-1009,2.65,3.45,12,1280,OH,39.563291,-84.265251
2401,CMG-1009,2.7,3.5,12,2401,OH,39.597056,-84.23142
82,CMG-1009,2.7,3.5,12,82,OH,39.072193,-84.312245
499,CMG-1009,2.5,3.25,12,499,KY,38.042723,-84.502723
4556,CMG-1009,2.6,3.4,12,4556,OH,39.744356,-84.118744
3668,CMG-1009,2.6,3.4,12,3668,FL,30.474259,-87.209737
4281,CMG-1009,2.65,3.45,12,4281,OH,39.081983,-84.148605
2037,CMG-1009,2.65,3.45,12,2037,AL,32.359183,-86.162277
3911,CMG-1009,2.65,3.45,12,3911,MI,42.50189,-83.53699
3980,CMG-1009,2.65,3.45,12,3980,OH,41.058023,-83.670918
2840,CMG-1009,2.65,3.45,12,2840,MI,42.483718,-83.47416
2718,CMG-1009,2.7,3.5,12,2718,MI,42.32299,-83.459483
3580,CMG-1009,2.7,3.5,12,3580,GA,34.256732,-85.164946
3780,CMG-1009,2.8,3.65,12,3780,OH,41.377818,-83.116035
3314,CMG-1009,2.5,3.25,12,3314,OH,40.117859,-83.010696
83,CMG-1009,2.6,3.4,12,83,OH,39.997527,-83.007382
3521,CMG-1009,2.65,3.45,12,3521,GA,33.727963,-84.737703
1559,CMG-1009,2.6,3.4,12,1559,TN,35.956585,-83.932754
55,CMG-1009,2.5,3.25,12,55,OH,39.957379,-82.932422
4207,CMG-1009,2.7,3.5,12,4207,GA,34.109071,-84.552788
4365,CMG-1009,2.7,3.5,12,4365,GA,33.995691,-84.350461
1937,CMG-1009,2.8,3.65,12,1937,GA,33.64219,-84.429247
3996,CMG-1009,2.65,3.45,12,3996,GA,33.988177,-84.272338
2262,CMG-1009,2.8,3.65,12,2262,GA,34.181199,-84.133121
3445,CMG-1009,2.8,3.65,12,3445,GA,34.348681,-84.050008
3784,CMG-1009,2.7,3.5,12,3784,GA,33.715336,-84.214988
1192,CMG-1009,2.65,3.45,12,1192,OH,41.397005,-82.106523
1989,CMG-1009,2.65,3.45,12,1989,OH,41.386286,-81.974648
832,CMG-1009,2.6,3.4,12,832,OH,41.371515,-81.826474
81,CMG-1009,2.7,3.5,12,81,OH,41.306246,-81.83457
152,CMG-1009,2.5,3.25,12,152,OH,41.484839,-81.801136
4271,CMG-1009,2.65,3.45,12,4271,OH,39.947648,-82.0032
2528,CMG-1009,2.7,3.5,12,2528,OH,41.361922,-81.685409
2527,CMG-1009,2.6,3.4,12,2527,OH,41.539326,-81.453421
369,CMG-1009,2.6,3.4,12,369,OH,41.385365,-81.440518
3449,CMG-1009,2.6,3.4,12,3449,OH,41.028275,-81.460983
4355,CMG-1009,2.5,3.25,12,4355,OH,41.154165,-81.349592
3511,CMG-1009,2.65,3.45,12,3511,FL,30.435213,-84.294207
4322,CMG-1009,2.75,3.6,12,4322,OH,41.12007,-80.76694
1245,CMG-1009,2.6,3.4,12,1245,SC,34.825873,-82.299647
1774,CMG-1009,2.65,3.45,12,1774,PA,41.234823,-80.450275
2071,CMG-1009,2.6,3.4,12,2071,NC,36.199188,-81.657847
4283,CMG-1009,2.5,3.25,12,4283,NC,35.915784,-81.525122
4033,CMG-1009,2.65,3.45,12,4033,PA,42.143331,-80.00566
3509,CMG-1009,2.65,3.45,12,3509,PA,40.517302,-80.222143
3153,CMG-1009,2.7,3.5,12,3153,PA,40.18901,-80.220419
2148,CMG-1009,2.6,3.4,12,2148,PA,40.622987,-80.054301
1896,CMG-1009,2.65,3.45,12,1896,PA,40.347907,-80.054165
1146,CMG-1009,2.65,3.45,12,1146,PA,40.454233,-79.947419
2410,CMG-1009,2.4,3.1,12,2410,PA,40.444635,-79.948109
4755,CMG-1009,2.6,3.4,12,4755,PA,40.413548,-79.904642
4129,CMG-1009,2.95,3.55,12,4129,ON,43.656258,-79.388223
3861,CMG-1009,2.95,3.55,12,3861,ON,43.670544,-79.383888
2222,CMG-1009,2.8,3.65,12,2222,NC,35.260192,-81.13312
2939,CMG-1009,2.7,3.5,12,2939,NC,35.348791,-80.857763
2273,CMG-1009,2.85,3.7,12,2273,NY,43.096925,-78.973837
3951,CMG-1009,2.65,3.45,12,3951,SC,35.012151,-80.851348
4574,CMG-1009,2.7,3.5,12,4574,SC,34.93537,-80.83607
1007,CMG-1009,2.7,3.5,12,1007,NC,35.124711,-80.708134
3806,CMG-1009,2.7,3.5,12,3806,VA,37.229988,-79.975801
851,CMG-1009,2.5,3.25,12,851,NC,36.069426,-80.29796
4426,CMG-1009,2.6,3.4,12,4426,NC,36.045426,-80.256405
3134,CMG-1009,2.7,3.5,12,3134,NC,35.009568,-80.563305
4063,CMG-1009,2.65,3.45,12,4063,NY,43.016354,-78.203918
2389,CMG-1009,2.8,3.65,12,2389,GA,32.140266,-81.243508
793,CMG-1009,2.6,3.4,12,793,FL,29.619404,-82.381281
4462,CMG-1009,2.85,3.7,12,4462,VA,37.350009,-79.228666
3072,CMG-1009,2.85,3.7,12,3072,VA,37.404268,-79.187378
4012,CMG-1009,2.65,3.45,12,4012,VA,38.064207,-78.934775
1733,CMG-1009,2.85,3.7,12,1733,NY,43.20618,-77.6783
2147,CMG-1009,2.65,3.45,12,2147,FL,28.073064,-82.738312
1328,CMG-1009,2.65,3.45,12,1328,FL,28.014723,-82.734477
3004,CMG-1009,2.6,3.4,12,3004,NC,35.93608,-79.02405
1974,CMG-1009,2.7,3.5,12,1974,NC,35.953071,-78.992277
4089,CMG-1009,2.65,3.45,12,4089,FL,28.023987,-82.504363
611,CMG-1009,2.65,3.45,12,611,FL,27.947477,-82.52393
1946,CMG-1009,2.7,3.5,12,1946,NC,35.807005,-78.81519
2221,CMG-1009,2.85,3.7,12,2221,VA,38.485197,-77.967244
4133,CMG-1009,2.65,3.45,12,4133,FL,27.923045,-82.326399
3707,CMG-1009,2.7,3.5,12,3707,FL,28.821665,-81.783363
3007,CMG-1009,2.85,3.7,12,3007,VA,39.1352,-77.707
1375,CMG-1009,2.8,3.65,12,1375,FL,27.387703,-82.458142
2946,CMG-1009,2.8,3.65,12,2946,FL,27.337573,-82.463371
2950,CMG-1009,2.65,3.45,12,2950,NC,35.697311,-78.584972
1418,CMG-1009,2.65,3.45,12,1418,MD,39.44538,-77.397286
332,CMG-1009,2.65,3.45,12,332,MD,39.374362,-77.412111
317,CMG-1009,2.85,3.7,12,317,VA,38.797009,-77.517141
2498,CMG-1009,2.7,3.5,12,2498,PA,40.98148,-76.884397
610,CMG-1009,2.7,3.5,12,610,FL,28.755741,-81.35074
4232,CMG-1009,2.75,3.6,12,4232,SC,33.77535,-78.984587
293,CMG-1009,2.7,3.5,12,293,MD,39.096508,-77.192648
2546,CMG-1009,2.7,3.5,12,2546,FL,28.332154,-81.5328
3748,CMG-1009,2.85,3.7,12,3748,PA,40.329506,-76.862762
960,CMG-1009,2.65,3.45,12,960,VA,37.506143,-77.6071
2810,CMG-1009,2.8,3.65,12,2810,SC,33.64424,-78.98683
2697,CMG-1009,2.8,3.65,12,2697,FL,27.037397,-82.216243
1340,CMG-1009,2.7,3.5,12,1340,PA,40.312466,-76.802003
1225,CMG-1009,2.7,3.5,12,1225,MD,39.02576,-77.126984
4106,CMG-1009,2.8,3.65,12,4106,FL,28.697223,-81.263633
2324,CMG-1009,2.7,3.5,12,2324,VA,37.603309,-77.525097
